Dam_ID,metric,sen_slope,mk_tau,mean_value,pct_sen_slope,inde_p,inde_dep,inde_h,inde_trend,ar1_p,ar1_dep,ar1_h,ar1_trend,ltp_p,ltp_dep,ltp_h,ltp_trend
88,mean_level,2.83,0.056,52.58,5.4,0.616375003480359,0,FALSE,0.071,0.684114294135248,0.222,FALSE,0.071,0.829993129929791,0.684,FALSE,0.071
89,mean_level,-52.82,-0.495,146.26,-36.1,7.2692562392e-6,0,TRUE,-1.32,0.0331473023999176,0.686,TRUE,-1.32,0.0868732183425038,0.731,FALSE,-1.32
90,mean_level,-11.34,-0.413,70.26,-16.1,1.8403336440617e-4,0,TRUE,-0.284,0.00144109795132804,0.172,TRUE,-0.284,0.0468519599334651,0.601,TRUE,-0.284
91,mean_level,-18.92,-0.338,129.91,-14.6,0.00218236833197586,0,TRUE,-0.473,0.0415012489903012,0.418,TRUE,-0.473,0.177655422141187,0.674,FALSE,-0.473
93,mean_level,-0.63,-0.41,31.34,-2,2.0185782460191e-4,0,TRUE,-0.016,0.00524740344987882,0.302,TRUE,-0.016,0.00931716959934016,0.5,TRUE,-0.016
94,mean_level,-84.63,-0.454,324.96,-26,3.90863265608e-5,0,TRUE,-2.116,0.00122261946888623,0.255,TRUE,-2.116,0.00401084532237243,0.5,TRUE,-2.116
97,mean_level,-3.76,-0.241,49.3,-7.6,0.0293507310604593,0,TRUE,-0.094,0.0930194781199012,0.275,FALSE,-0.094,0.277954113000523,0.626,FALSE,-0.094
99,mean_level,-0.88,-0.105,20.94,-4.2,0.345305697448102,0,FALSE,-0.022,0.341257053238808,-0.009,FALSE,-0.022,0.563698465746658,0.548,FALSE,-0.022
100,mean_level,-43.94,-0.336,316.37,-13.9,0.00235856472558294,0,TRUE,-1.098,0.0475484287259518,0.437,TRUE,-1.098,0.172587382243656,0.666,FALSE,-1.098
107,mean_level,-32.18,-0.449,433.8,-7.4,5.915368076168e-5,0,TRUE,-0.805,7.2035453262893e-4,0.184,TRUE,-0.805,0.106206129117007,0.709,FALSE,-0.805
111,mean_level,-11.43,-0.187,48.61,-23.5,0.0911427988442931,0,FALSE,-0.286,0.344147053274846,0.566,FALSE,-0.286,0.566808432803777,0.778,FALSE,-0.286
113,mean_level,-1.15,-0.056,12.47,-9.2,0.616375003480359,0,FALSE,-0.029,0.806150647551587,0.665,FALSE,-0.029,0.88654227326007,0.849,FALSE,-0.029
114,mean_level,-3.26,-0.141,27.43,-11.9,0.204097893101901,0,FALSE,-0.081,0.353650130767276,0.329,FALSE,-0.081,0.634006635259337,0.738,FALSE,-0.081
133,mean_level,2.53,0.179,274.26,0.9,0.110313155747859,0,FALSE,0.063,0.251588459473166,0.346,FALSE,0.063,0.337245897540884,0.553,FALSE,0.063
182,mean_level,-145.01,-0.196,709.73,-20.4,0.0815172558207999,0,FALSE,-3.625,0.221954294462906,0.369,FALSE,-3.625,0.48171066602975,0.707,FALSE,-3.625
185,mean_level,-150.26,-0.101,1538.09,-9.8,0.370696984568353,0,FALSE,-3.756,0.731440205437709,0.81,FALSE,-3.756,0.807293333582417,0.868,FALSE,-3.756
204,mean_level,-0.34,-0.049,73.26,-0.5,0.666404182984928,0,FALSE,-0.008,0.675399953371448,0.031,FALSE,-0.008,0.76296554221297,0.5,FALSE,-0.008
292,mean_level,11.5,0.203,40.32,28.5,0.0673677916589717,0,FALSE,0.287,0.181846542507793,0.33,FALSE,0.287,0.365113824458,0.628,FALSE,0.287
293,mean_level,12.16,0.144,70.52,17.2,0.195919478029792,0,FALSE,0.304,0.35686612780432,0.354,FALSE,0.304,0.567048106346866,0.672,FALSE,0.304
297,mean_level,881.26,0.392,3970.26,22.2,3.8004648510722e-4,0,TRUE,22.032,0.0483471370951099,0.573,TRUE,22.032,0.210976406437233,0.763,FALSE,22.032
299,mean_level,498.45,0.346,3413.89,14.6,0.00172365475661521,0,TRUE,12.461,0.0999230322543503,0.616,FALSE,12.461,0.326119443468692,0.81,FALSE,12.461
300,mean_level,119.49,0.326,970.81,12.3,0.00320135424849328,0,TRUE,2.987,0.0832194705643447,0.527,FALSE,2.987,0.24878575616158,0.721,FALSE,2.987
307,mean_level,-1152.5,-0.103,16989.3,-6.8,0.357347193610757,0,FALSE,-28.812,0.744665714950261,0.848,FALSE,-28.812,0.816092224233205,0.897,FALSE,-28.812
319,mean_level,-35.1,-0.503,54.84,-64,5.22475630357e-6,0,TRUE,-0.878,0.00117909961316187,0.354,TRUE,-0.878,0.00143600609239652,0.5,TRUE,-0.878
338,mean_level,-488.8,-0.367,3242.62,-15.1,8.9841922565356e-4,0,TRUE,-12.22,0.0446134054180238,0.503,TRUE,-12.22,0.202263391608272,0.728,FALSE,-12.22
350,mean_level,-7.24,-0.179,44.2,-16.4,0.105341058564677,0,FALSE,-0.181,0.136917832927956,0.092,FALSE,-0.181,0.336853906617795,0.56,FALSE,-0.181
355,mean_level,-34.48,-0.092,1117.42,-3.1,0.408110420461059,0,FALSE,-0.862,0.629121323991171,0.533,FALSE,-0.862,0.779080535487141,0.778,FALSE,-0.862
361,mean_level,-8.97,-0.515,13.17,-68.1,2.9818676131e-6,0,TRUE,-0.224,0.0162927213382661,0.631,TRUE,-0.224,0.0604076066971489,0.71,FALSE,-0.224
362,mean_level,-45.77,-0.197,148.35,-30.8,0.0746500897742795,0,FALSE,-1.144,0.45261103862796,0.759,FALSE,-1.144,0.620209072522287,0.858,FALSE,-1.144
367,mean_level,-28.73,-0.321,45.54,-63.1,0.00371846164139384,0,TRUE,-0.718,0.088629416246488,0.528,FALSE,-0.718,0.31989258996576603,0.774,FALSE,-0.718
370,mean_level,-31.03,-0.172,565.12,-5.5,0.121240531890668,0,FALSE,-0.776,0.198735305862242,0.2,FALSE,-0.776,0.492997802421241,0.672,FALSE,-0.776
372,mean_level,-6.49,-0.333,16.16,-40.1,0.00254769872740663,0,TRUE,-0.162,0.0266706278458281,0.324,TRUE,-0.162,0.0832542387981029,0.572,FALSE,-0.162
373,mean_level,275.64,0.469,503.33,54.8,2.112767449349e-5,0,TRUE,6.891,0.118252673010906,0.83,FALSE,6.891,0.235063249903674,0.857,FALSE,6.891
374,mean_level,2.82,0.031,121.43,2.3,0.788719489903205,0,FALSE,0.07,0.827543460447589,0.221,FALSE,0.07,0.90269143955437,0.66,FALSE,0.07
375,mean_level,-2.74,-0.364,6.16,-44.5,9.763906195981e-4,0,TRUE,-0.069,0.0245510668230183,0.395,TRUE,-0.069,0.118908427254087,0.646,FALSE,-0.069
377,mean_level,4.74,0.033,125.52,3.8,0.770840345264592,0,FALSE,0.119,0.841185270020414,0.387,FALSE,0.119,0.91030214156895,0.725,FALSE,0.119
378,mean_level,-0.02,-0.005,15.42,-0.1,0.972117135841733,0,FALSE,-0.001,0.984252722893876,0.56,FALSE,-0.001,0.990108600800951,0.76,FALSE,-0.001
382,mean_level,-9.53,-0.231,17.4,-54.8,0.0370207476659053,0,TRUE,-0.238,0.188159479896004,0.466,FALSE,-0.238,0.411541943212918,0.718,FALSE,-0.238
383,mean_level,-13.44,-0.164,33.62,-40,0.138958294570753,0,FALSE,-0.336,0.334578244194455,0.437,FALSE,-0.336,0.586114699180412,0.745,FALSE,-0.336
384,mean_level,197.96,0.249,645.49,30.7,0.0245347936263211,0,TRUE,4.949,0.242428003548587,0.623,FALSE,4.949,0.435864125676695,0.769,FALSE,4.949
385,mean_level,1,0.364,1.02,98.3,9.763906195981e-4,0,TRUE,0.025,0.0363022936070127,0.461,TRUE,0.025,0.164135511389138,0.691,FALSE,0.025
386,mean_level,-216.4,-0.213,465.55,-46.5,0.0545528426741626,0,FALSE,-5.41,0.213596266435487,0.444,FALSE,-5.41,0.435327570368924,0.706,FALSE,-5.41
387,mean_level,14.9,0.056,184.92,8.1,0.616375003480359,0,FALSE,0.373,0.717645702192968,0.341,FALSE,0.373,0.806552027650021,0.633,FALSE,0.373
388,mean_level,-58.97,-0.254,94.95,-62.1,0.021718583114218398,0,TRUE,-1.474,0.143155353750465,0.456,FALSE,-1.474,0.371420369327954,0.722,FALSE,-1.474
389,mean_level,-0.08,-0.005,119.31,-0.1,0.972117135841733,0,FALSE,-0.002,0.983754830240363,0.534,FALSE,-0.002,0.990541937419659,0.778,FALSE,-0.002
390,mean_level,6.82,0.203,63.99,10.7,0.0673677916589717,0,FALSE,0.171,0.218733764630836,0.408,FALSE,0.171,0.498421267889045,0.743,FALSE,0.171
391,mean_level,20.16,0.144,177.08,11.4,0.195919478029792,0,FALSE,0.504,0.223632513248615,0.066,FALSE,0.504,0.453592130956477,0.568,FALSE,0.504
392,mean_level,-0.4,-0.015,20.2,-2,0.898021262132282,0,FALSE,-0.01,0.919699328329677,0.255,FALSE,-0.01,0.935464482116899,0.537,FALSE,-0.01
393,mean_level,-32.81,-0.126,733.15,-4.5,0.25841287570987,0,FALSE,-0.82,0.533108833075865,0.578,FALSE,-0.82,0.619347020538482,0.674,FALSE,-0.82
394,mean_level,-31.24,-0.077,322.29,-9.7,0.491823743144037,0,FALSE,-0.781,0.634534432240025,0.382,FALSE,-0.781,0.800484085467844,0.746,FALSE,-0.781
396,mean_level,-278.8,-0.197,884.36,-31.5,0.0746500897742795,0,FALSE,-6.97,0.216513616122107,0.38,FALSE,-6.97,0.488560227369728,0.723,FALSE,-6.97
398,mean_level,0.81,0.015,111.54,0.7,0.898021262132282,0,FALSE,0.02,0.919753621464109,0.255,FALSE,0.02,0.955888547734688,0.682,FALSE,0.02
399,mean_level,-3.16,-0.246,32.77,-9.7,0.0260579122316927,0,TRUE,-0.079,0.158862869766191,0.463,FALSE,-0.079,0.464672285881034,0.791,FALSE,-0.079
411,mean_level,-218.2,-0.146,1265.98,-17.2,0.187983838138654,0,FALSE,-5.455,0.388854909927678,0.433,FALSE,-5.455,0.598753040230617,0.712,FALSE,-5.455
413,mean_level,0.47,0.01,85.98,0.6,0.934998803970505,0,FALSE,0.012,0.97136611972547,0.734,FALSE,0.012,0.982039580553085,0.861,FALSE,0.012
415,mean_level,2.19,0.549,207.12,1.1,6.5250416311e-7,0,TRUE,0.055,0.00121511195295005,0.439,TRUE,0.055,0.0188745242634358,0.647,TRUE,0.055
416,mean_level,22.85,0.008,751.8,3,0.953545373759069,0,FALSE,0.571,0.980941913309534,0.774,FALSE,0.571,0.987020791192632,0.857,FALSE,0.571
421,mean_level,22.19,0.023,764.73,2.9,0.842992183820956,0,FALSE,0.555,0.924013842144803,0.677,FALSE,0.555,0.953514314238622,0.835,FALSE,0.555
423,mean_level,37.74,0.149,243.47,15.5,0.180287946389303,0,FALSE,0.943,0.509953945295684,0.662,FALSE,0.943,0.616779758761082,0.739,FALSE,0.943
430,mean_level,-7.48,-0.056,47.46,-15.8,0.616375003480359,0,FALSE,-0.187,0.789738926972346,0.605,FALSE,-0.187,0.875554418688829,0.811,FALSE,-0.187
438,mean_level,2.28,0.021,81.92,2.8,0.860288704842334,0,FALSE,0.057,0.88177056413372,0.18,FALSE,0.057,0.922523431294879,0.583,FALSE,0.057
449,mean_level,-13.77,-0.226,54.01,-25.5,0.041456909675792,0,TRUE,-0.344,0.123757316334456,0.296,FALSE,-0.344,0.249226857466487,0.578,FALSE,-0.344
451,mean_level,54.95,0.046,3885.13,1.4,0.683430638863361,0,FALSE,1.374,0.820345672759618,0.571,FALSE,1.374,0.889956975753003,0.778,FALSE,1.374
456,mean_level,-2.79,-0.079,51.71,-5.4,0.477262035081051,0,FALSE,-0.07,0.57615406133458,0.255,FALSE,-0.07,0.707452667068956,0.603,FALSE,-0.07
473,mean_level,-12.99,-0.272,24.76,-52.4,0.013956996067476,0,TRUE,-0.325,0.170272261794049,0.569,FALSE,-0.325,0.413287919551777,0.786,FALSE,-0.325
477,mean_level,8.61,0.085,142.22,6.1,0.448859820864049,0,FALSE,0.215,0.624190107980247,0.444,FALSE,0.215,0.766226868682668,0.719,FALSE,0.215
479,mean_level,-401.52,-0.267,884.53,-45.4,0.0158755471413791,0,TRUE,-10.038,0.341082060332634,0.795,FALSE,-10.038,0.516694942627232,0.872,FALSE,-10.038
481,mean_level,-10.31,-0.169,98.38,-10.5,0.126938771346517,0,FALSE,-0.258,0.244246090819967,0.286,FALSE,-0.258,0.39697303512783,0.585,FALSE,-0.258
488,mean_level,-5.77,-0.087,170.56,-3.4,0.435026427854838,0,FALSE,-0.144,0.593848908602661,0.394,FALSE,-0.144,0.729907164736432,0.672,FALSE,-0.144
491,mean_level,0.12,0.097,10.38,1.2,0.382212151761582,0,FALSE,0.003,0.388232159736869,0.014,FALSE,0.003,0.654528334481814,0.615,FALSE,0.003
492,mean_level,44.86,0.092,489.08,9.2,0.408110420461059,0,FALSE,1.122,0.673404127873728,0.637,FALSE,1.122,0.810988843413382,0.843,FALSE,1.122
497,mean_level,19.17,0.362,91.16,21,0.00106058861539896,0,TRUE,0.479,0.0526243149655315,0.521,FALSE,0.479,0.242897574464125,0.758,FALSE,0.479
500,mean_level,3.54,0.177,38.02,9.3,0.110445992364054,0,FALSE,0.088,0.19642097094432,0.225,FALSE,0.088,0.4133151248451,0.615,FALSE,0.088
502,mean_level,-16.76,-0.241,121.12,-13.8,0.0293507310604593,0,TRUE,-0.419,0.0901223212982929,0.266,FALSE,-0.419,0.194801553418915,0.559,FALSE,-0.419
505,mean_level,0.23,0.059,10.59,2.2,0.600072292463655,0,FALSE,0.006,0.737194500670388,0.453,FALSE,0.006,0.853982061844303,0.764,FALSE,0.006
509,mean_level,0.79,0.008,285.94,0.3,0.953545373759069,0,FALSE,0.02,0.96558171560179,0.315,FALSE,0.02,0.983023603581387,0.748,FALSE,0.02
511,mean_level,1.07,0.074,30.45,3.5,0.506620569504461,0,FALSE,0.027,0.594275760967348,0.235,FALSE,0.027,0.751826878271418,0.643,FALSE,0.027
517,mean_level,-8.06,-0.369,98.4,-8.2,8.2625315858255e-4,0,TRUE,-0.202,0.0142562431676377,0.326,TRUE,-0.202,0.044526989791842,0.555,TRUE,-0.202
519,mean_level,-27.15,-0.367,118.36,-22.9,8.9841922565356e-4,0,TRUE,-0.679,0.123364934870826,0.701,FALSE,-0.679,0.320349205441157,0.829,FALSE,-0.679
522,mean_level,1.83,0.028,83.96,2.2,0.80671062228309,0,FALSE,0.046,0.862366932911942,0.359,FALSE,0.046,0.926192729719102,0.734,FALSE,0.046
529,mean_level,-0.08,-0.018,19.03,-0.4,0.879610141396948,0,FALSE,-0.002,0.935762258505162,0.606,FALSE,-0.002,0.962049170574104,0.809,FALSE,-0.002
536,mean_level,3.93,0.105,90.99,4.3,0.345305697448102,0,FALSE,0.098,0.509227145223652,0.371,FALSE,0.098,0.720164111893853,0.733,FALSE,0.098
541,mean_level,6.62,0.036,704.66,0.9,0.753082135935896,0,FALSE,0.166,0.804965646554809,0.257,FALSE,0.166,0.861380678034994,0.585,FALSE,0.166
542,mean_level,-6.89,-0.608,137.61,-5,3.569237101e-8,0,TRUE,-0.172,0.0214492985678865,0.765,TRUE,-0.172,0.0288608650947105,0.715,TRUE,-0.172
572,mean_level,-1.44,-0.205,7.07,-20.3,0.0639519780524364,0,FALSE,-0.036,0.168665926159777,0.312,FALSE,-0.036,0.278554322833475,0.565,FALSE,-0.036
574,mean_level,-12.46,-0.341,27.96,-44.6,0.00201831365617215,0,TRUE,-0.311,0.0362701983076622,0.4,TRUE,-0.311,0.0549863024597844,0.543,FALSE,-0.311
575,mean_level,10.13,0.167,93.85,10.8,0.132843309662691,0,FALSE,0.253,0.220258602415791,0.217,FALSE,0.253,0.338417795611242,0.534,FALSE,0.253
597,mean_level,-14119.04,-0.556,20762.64,-68,4.5376345142e-7,0,TRUE,-352.976,0.100870787103196,0.884,FALSE,-352.976,0.184903919390992,0.881,FALSE,-352.976
601,mean_level,-219.55,-0.231,1647.32,-13.3,0.0370207476659053,0,TRUE,-5.489,0.232577159315531,0.549,FALSE,-5.489,0.452094706314322,0.753,FALSE,-5.489
603,mean_level,-339.32,-0.597,337.92,-100.4,6.036011411e-8,0,TRUE,-8.483,0.0955523315241079,0.905,FALSE,-8.483,0.148887774309422,0.876,FALSE,-8.483
604,mean_level,-96.45,-0.377,129.37,-74.6,6.4074606876577e-4,0,TRUE,-2.411,0.0619143234409006,0.585,FALSE,-2.411,0.194415517405278,0.732,FALSE,-2.411
606,mean_level,-66.63,-0.169,189.98,-35.1,0.126938771346517,0,FALSE,-1.666,0.485558160934248,0.711,FALSE,-1.666,0.665616729036004,0.851,FALSE,-1.666
610,mean_level,-20625.45,-0.692,22236.07,-92.8,3.3877424e-10,0,TRUE,-515.636,0.0778339067153414,0.937,FALSE,-515.636,0.10418141261722,0.887,FALSE,-515.636
613,mean_level,-9.86,-0.256,74.72,-13.2,0.0204191298581656,0,TRUE,-0.246,0.104830503360481,0.371,FALSE,-0.246,0.491712790546931,0.832,FALSE,-0.246
616,mean_level,76.43,0.474,2007.82,3.8,1.713911794761e-5,0,TRUE,1.911,0.013891267479122,0.549,TRUE,1.911,0.0755033788944773,0.699,FALSE,1.911
629,mean_level,14.24,0.418,705.14,2,1.5273110870367e-4,0,TRUE,0.356,0.00696721458269131,0.353,TRUE,0.356,0.00807031448939089,0.5,TRUE,0.356
657,mean_level,-2120.14,-0.515,1287.59,-164.7,2.9818676131e-6,0,TRUE,-53.003,0.200789524615158,0.945,FALSE,-53.003,0.275861541673888,0.929,FALSE,-53.003
664,mean_level,-79.28,-0.554,90.49,-87.6,5.1243908223e-7,0,TRUE,-1.982,0.0283841786793719,0.739,TRUE,-1.982,0.120875697328409,0.816,FALSE,-1.982
753,mean_level,-34.01,-0.008,21110.33,-0.2,0.953545373759069,0,FALSE,-0.85,0.982012387400208,0.805,FALSE,-0.85,0.9871324345796,0.86,FALSE,-0.85
767,mean_level,0.05,0.387,0.28,19.1,4.5325488725069e-4,0,TRUE,0.001,0.0322528876358854,0.495,TRUE,0.001,0.205141514298991,0.753,FALSE,0.001
768,mean_level,0,0,0.73,0,1,0,FALSE,0,1,0.248,FALSE,0,1,0.661,FALSE,0
777,mean_level,5.03,0.187,20.43,24.6,0.0911427988442931,0,FALSE,0.126,0.163953108449915,0.207,FALSE,0.126,0.38571597617079,0.614,FALSE,0.126
780,mean_level,-0.78,-0.046,42.53,-1.8,0.683430638863361,0,FALSE,-0.02,0.743318285499325,0.234,FALSE,-0.02,0.869021405546493,0.707,FALSE,-0.02
784,mean_level,-0.88,-0.051,8.49,-10.4,0.649547898256236,0,FALSE,-0.022,0.771484802042341,0.455,FALSE,-0.022,0.861564668708808,0.728,FALSE,-0.022
789,mean_level,0.5,0.067,70.73,0.7,0.552376505263504,0,FALSE,0.013,0.514400472699746,-0.1,FALSE,0.013,0.6776170536645,0.5,FALSE,0.013
792,mean_level,-0.1,-0.013,117.56,-0.1,0.916487445993529,0,FALSE,-0.002,0.939301182062056,0.335,FALSE,-0.002,0.963029652136894,0.672,FALSE,-0.002
798,mean_level,-6.71,-0.203,75.73,-8.9,0.0673677916589717,0,FALSE,-0.168,0.334105236233459,0.611,FALSE,-0.168,0.527130885107828,0.77,FALSE,-0.168
806,mean_level,0.77,0.09,70.74,1.1,0.421442378942573,0,FALSE,0.019,0.501893544270766,0.193,FALSE,0.019,0.671585808296665,0.604,FALSE,0.019
827,mean_level,-5.89,-0.385,18.35,-32.1,4.946086148123e-4,0,TRUE,-0.147,0.0296772579600757,0.476,TRUE,-0.147,0.0336191418478646,0.55,TRUE,-0.147
837,mean_level,-35.95,-0.331,131.47,-27.3,0.00275061010676541,0,TRUE,-0.899,0.106792167784307,0.596,FALSE,-0.899,0.296509947734389,0.767,FALSE,-0.899
858,mean_level,-0.19,-0.213,0.36,-54.6,0.0545528426741626,0,FALSE,-0.005,0.214847837441283,0.446,FALSE,-0.005,0.382732337515186,0.662,FALSE,-0.005
861,mean_level,13.51,0.3,65.41,20.7,0.00663376241364479,0,TRUE,0.338,0.0173799050824931,0.142,TRUE,0.338,0.206404238006029,0.652,FALSE,0.338
870,mean_level,140.72,0.01,21318.71,0.7,0.934998803970505,0,FALSE,3.518,0.974254167359559,0.793,FALSE,3.518,0.98239665363624,0.869,FALSE,3.518
872,mean_level,135.57,0.403,134.72,100.6,2.6555347838148e-4,0,TRUE,3.389,0.221552231109666,0.871,FALSE,3.389,0.344639065904447,0.887,FALSE,3.389
882,mean_level,2.07,0.095,60.55,3.4,0.395032976640867,0,FALSE,0.052,0.697758618876812,0.711,FALSE,0.052,0.800517358716149,0.832,FALSE,0.052
884,mean_level,-106.86,-0.654,2086.8,-5.1,3.02240672e-9,0,TRUE,-2.671,0.0411530797348749,0.86,TRUE,-2.671,0.0539884496848356,0.795,FALSE,-2.671
885,mean_level,0.98,0.295,17.58,5.5,0.00762845212038399,0,TRUE,0.024,0.120670204477007,0.536,FALSE,0.024,0.404850405878255,0.812,FALSE,0.024
893,mean_level,-8.71,-0.09,120.56,-7.2,0.421442378942573,0,FALSE,-0.218,0.671276637072313,0.612,FALSE,-0.218,0.793684391212921,0.795,FALSE,-0.218
895,mean_level,-92.34,-0.774,470.07,-19.6,2.13188e-12,0,TRUE,-2.309,0.0140188354651302,0.853,TRUE,-2.309,0.0159372891696275,0.773,TRUE,-2.309
898,mean_level,-20.91,-0.062,384.81,-5.4,0.583967534206333,0,FALSE,-0.523,0.7213513786085,0.438,FALSE,-0.523,0.856892130876744,0.79,FALSE,-0.523
913,mean_level,-385.38,-0.272,1546.5,-24.9,0.013956996067476,0,TRUE,-9.634,0.390174898844465,0.853,FALSE,-9.634,0.518911612407328,0.882,FALSE,-9.634
919,mean_level,-0.55,-0.087,29.61,-1.9,0.435026427854838,0,FALSE,-0.014,0.763180003452744,0.806,FALSE,-0.014,0.826048129356675,0.853,FALSE,-0.014
920,mean_level,0.66,0.487,6.53,10.2,1.006640449859e-5,0,TRUE,0.017,0.0145475851259232,0.576,TRUE,0.017,0.143121418329358,0.787,FALSE,0.017
924,mean_level,42.79,0.203,298.04,14.4,0.0673677916589717,0,FALSE,1.07,0.103404539541514,0.125,FALSE,1.07,0.200644079815829,0.5,FALSE,1.07
929,mean_level,-1.41,-0.154,49.97,-2.8,0.165602484830615,0,FALSE,-0.035,0.44831953461754,0.585,FALSE,-0.035,0.687861600803339,0.842,FALSE,-0.035
931,mean_level,-4.1,-0.081,27.93,-14.7,0.481416166517912,0,FALSE,-0.103,0.773788449467069,0.777,FALSE,-0.103,0.850585936602848,0.876,FALSE,-0.103
936,mean_level,-19.39,-0.592,22.37,-86.7,1.1680252934e-7,0,TRUE,-0.485,0.0919352867216826,0.892,FALSE,-0.485,0.163037121688388,0.882,FALSE,-0.485
938,mean_level,-2.56,-0.096,35.92,-7.1,0.39711715725717,0,FALSE,-0.064,0.532032809891609,0.319,FALSE,-0.064,0.649821190107427,0.596,FALSE,-0.064
939,mean_level,-27.58,-0.487,28.02,-98.4,1.331434108203e-5,0,TRUE,-0.689,0.167457572348469,0.894,FALSE,-0.689,0.236786316109647,0.869,FALSE,-0.689
948,mean_level,-52.85,-0.103,305.52,-17.3,0.357347193610757,0,FALSE,-1.321,0.650535707442966,0.662,FALSE,-1.321,0.784080927569787,0.831,FALSE,-1.321
953,mean_level,13.57,0.333,18.17,74.7,0.00254769872740663,0,TRUE,0.339,0.316904712735767,0.876,FALSE,0.339,0.441387090262763,0.893,FALSE,0.339
957,mean_level,-1.38,-0.292,15.56,-8.9,0.0081742874385338,0,TRUE,-0.035,0.0634273097723081,0.368,FALSE,-0.035,0.277021013933963,0.701,FALSE,-0.035
958,mean_level,-61.23,-0.75,29.37,-208.5,1.723352e-11,0,TRUE,-1.531,0.0665544678017472,0.947,FALSE,-1.531,0.124638131095835,0.938,FALSE,-1.531
965,mean_level,-160.97,-0.367,446.63,-36,8.9841922565356e-4,0,TRUE,-4.024,0.0123483610849207,0.298,TRUE,-4.024,0.159397402919536,0.689,FALSE,-4.024
967,mean_level,-31.84,-0.241,279.98,-11.4,0.0293507310604593,0,TRUE,-0.796,0.101573273474673,0.301,FALSE,-0.796,0.285298866525564,0.632,FALSE,-0.796
968,mean_level,-7.34,-0.036,487,-1.5,0.753082135935896,0,FALSE,-0.184,0.761659022040994,0.039,FALSE,-0.184,0.858720574504456,0.577,FALSE,-0.184
972,mean_level,-27.46,-0.241,287.96,-9.5,0.0293507310604593,0,TRUE,-0.687,0.098015527588017,0.29,FALSE,-0.687,0.433746838491313,0.755,FALSE,-0.687
975,mean_level,-14.71,-0.22,161.46,-9.1,0.052858719807539,0,FALSE,-0.368,0.150038142167854,0.312,FALSE,-0.368,0.200790300003847,0.516,FALSE,-0.368
980,mean_level,-13.45,-0.341,82.51,-16.3,0.00201831365617215,0,TRUE,-0.336,0.0619100446791117,0.503,FALSE,-0.336,0.148571425993786,0.65,FALSE,-0.336
981,mean_level,-5.85,-0.141,69.41,-8.4,0.204097893101901,0,FALSE,-0.146,0.24157777933109,0.087,FALSE,-0.146,0.491239610635007,0.594,FALSE,-0.146
982,mean_level,-5.09,-0.11,186.57,-2.7,0.322008969245694,0,FALSE,-0.127,0.439054458997766,0.262,FALSE,-0.127,0.593962565749299,0.596,FALSE,-0.127
987,mean_level,54.58,0.1,225.44,24.2,0.369649732950935,0,FALSE,1.365,0.679773163383699,0.706,FALSE,1.365,0.805952373397902,0.865,FALSE,1.365
989,mean_level,-111.14,-0.132,1718.98,-6.5,0.247429593331888,0,FALSE,-2.779,0.375613698245945,0.282,FALSE,-2.779,0.492334130175558,0.556,FALSE,-2.779
1000,mean_level,-7.46,-0.105,315.4,-2.4,0.345305697448102,0,FALSE,-0.186,0.377260759431993,0.072,FALSE,-0.186,0.509101943881172,0.5,FALSE,-0.186
1006,mean_level,28.71,0.038,1092.24,2.6,0.735453618117175,0,FALSE,0.718,0.758137440721766,0.1,FALSE,0.718,0.813135603672261,0.5,FALSE,0.718
1017,mean_level,-0.24,-0.003,51.55,-0.5,0.990704029723175,0,FALSE,-0.006,0.991854394361235,0.142,FALSE,-0.006,0.993496463684983,0.5,FALSE,-0.006
1019,mean_level,-48.35,-0.292,143.56,-33.7,0.0081742874385338,0,TRUE,-1.209,0.0666657047029073,0.379,FALSE,-1.209,0.211078633206374,0.646,FALSE,-1.209
1026,mean_level,194.49,0.213,3248.92,6,0.0545528426741626,0,FALSE,4.862,0.0803805144584563,0.102,FALSE,4.862,0.178647475759279,0.5,FALSE,4.862
1033,mean_level,105.13,0.138,2006.44,5.2,0.212521935405059,0,FALSE,2.628,0.235190816316727,0.053,FALSE,2.628,0.383111390517061,0.5,FALSE,2.628
1036,mean_level,530.29,0.246,3947.04,13.4,0.0260579122316927,0,TRUE,13.257,0.0454517490559436,0.115,TRUE,13.257,0.158683046409221,0.536,FALSE,13.257
1042,mean_level,134.88,0.169,1592.49,8.5,0.126938771346517,0,FALSE,3.372,0.143950063568201,0.047,FALSE,3.372,0.321468718807239,0.527,FALSE,3.372
1055,mean_level,-413.2,-0.447,294.39,-140.4,6.552723417795e-5,0,TRUE,-10.33,0.250846823569257,0.929,FALSE,-10.33,0.316629325374078,0.901,FALSE,-10.33
1067,mean_level,125.99,0.238,2336.71,5.4,0.0311273101113248,0,TRUE,3.15,0.0415731395268421,0.061,TRUE,3.15,0.13155440619435,0.5,FALSE,3.15
1084,mean_level,7,0.105,54.19,12.9,0.345305697448102,0,FALSE,0.175,0.298227908604436,-0.105,FALSE,0.175,0.509077580198583,0.5,FALSE,0.175
1086,mean_level,-10.56,-0.031,66.61,-15.9,0.788719489903205,0,FALSE,-0.264,0.874772613558574,0.527,FALSE,-0.264,0.93050382295594,0.795,FALSE,-0.264
1092,mean_level,9.26,0.074,69.38,13.3,0.506620569504461,0,FALSE,0.231,0.428609880588599,-0.188,FALSE,0.231,0.642187292059618,0.5,FALSE,0.231
